"","X","last_first_name","BBE","Avg.LA","LA.Std.Dev","Sweet.Spot.","HH.LA","Oppo.FB.","Oppo.FB.EV","High.AA.","season","game_type","handedness","level","oppo_fb_pct_rank","oppo_fb_ev_pct_rank","high_aa_pct_rank","attack_angle_avg_rank","sweet_spot_pct_rank","launch_angle_avg_rank","hard_hit_pct_rank",".groups","poor_loft","loft_cohort","hhla_norm","avg_la_norm","ideal_aa_norm","sweet_spot_norm","angles_score","angles_tier","interaction_cohort","swspt_cohort"
"1117",1117,"Ruiz, Keibert",346,14.9,24.7,38.7,14.8,23,85.5,0,2022,"R","Overall","MLB",15.7,23.3,0,0,81.6,65.4,68.1,"drop",FALSE,"Non-Poor Loft",0.681,0.654,0,0.816,0.71799,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1118",1118,"Rutschman, Adley",315,15.5,27,37.8,15.8,22.6,85.9,0,2022,"R","Overall","MLB",13.3,27.3,0,0,75.2,70.8,75.7,"drop",FALSE,"Non-Poor Loft",0.757,0.708,0,0.752,0.73913,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1119",1119,"Santana, Carlos",344,15.4,30.1,32.6,12.7,18.4,85,0,2022,"R","Overall","MLB",4.4,18.9,0,0,26.8,69.5,51.8,"drop",FALSE,"Non-Poor Loft",0.518,0.695,0,0.268,0.49141,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1120",1120,"Santander, Anthony",456,21.4,30.5,34.6,14.6,15.3,85.3,0,2022,"R","Overall","MLB",2.2,21.1,0,0,44.2,95.8,65.8,"drop",FALSE,"Non-Poor Loft",0.658,0.958,0,0.442,0.68356,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1121",1121,"Schoop, Jonathan",378,9.7,31.2,31,8.7,21.8,89.6,0,2022,"R","Overall","MLB",10.6,68.1,0,0,14.3,23.8,22.1,"drop",FALSE,"Non-Poor Loft",0.221,0.238,0,0.143,0.20009,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1122",1122,"Schwarber, Kyle",376,19.2,29.1,36.2,18.7,21.9,93.5,0,2022,"R","Overall","MLB",11.3,96.6,0,0,60.9,89.9,88.9,"drop",FALSE,"Non-Poor Loft",0.889,0.899,0,0.609,0.7971,"Excellent","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1123",1123,"Schwindel, Frank",215,10.2,30.5,33.5,10.8,42.6,89.5,0,2022,"R","Overall","MLB",86,67.3,0,0,34.9,28,37.6,"drop",FALSE,"Non-Poor Loft",0.376,0.28,0,0.349,0.33514,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1124",1124,"Seager, Corey",495,13.6,25.7,40.2,16.4,34.7,91.1,0,2022,"R","Overall","MLB",63.6,82.6,0,0,89.9,55,78.9,"drop",FALSE,"Non-Poor Loft",0.789,0.55,0,0.899,0.74753,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1125",1125,"Segura, Jean",297,4.2,30.4,29.6,3.4,40.4,86.4,0,2022,"R","Overall","MLB",80.1,33.2,0,0,9.1,4.2,3.4,"drop",TRUE,"Poor Loft",0.034,0.042,0,0.091,0.05602,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1126",1126,"Semien, Marcus",547,19.9,27.3,33.3,15.3,26.9,85.7,0,2022,"R","Overall","MLB",29,25.8,0,0,33.2,91.9,70.8,"drop",FALSE,"Non-Poor Loft",0.708,0.919,0,0.332,0.64979,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1127",1127,"Senzel, Nick",297,11.7,26,36.4,9.3,31.5,85.9,0,2022,"R","Overall","MLB",52.3,27.3,0,0,63.9,40.3,26.5,"drop",FALSE,"Non-Poor Loft",0.265,0.403,0,0.639,0.4377,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1128",1128,"Serven, Brian",143,12.5,30.4,33.6,8,29.6,85.5,0,2022,"R","Overall","MLB",42.5,23.3,0,0,36.4,47.2,17.4,"drop",FALSE,"Non-Poor Loft",0.174,0.472,0,0.364,0.33694,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1129",1129,"Sheets, Gavin",293,14.8,28.4,34.1,10,30.1,86,0,2022,"R","Overall","MLB",45.2,28.7,0,0,40.3,64.1,31.9,"drop",FALSE,"Non-Poor Loft",0.319,0.641,0,0.403,0.45382,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1130",1130,"Siri, Jose",190,15.4,28.2,36.8,12.5,34,90.5,0,2022,"R","Overall","MLB",61.2,77.6,0,0,67.8,69.5,50.6,"drop",FALSE,"Non-Poor Loft",0.506,0.695,0,0.678,0.62685,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1131",1131,"Slater, Austin",185,6.6,23,45.9,12,48.6,91.4,0,2022,"R","Overall","MLB",94.6,84.8,0,0,98.8,10.3,46.9,"drop",FALSE,"Non-Poor Loft",0.469,0.103,0,0.988,0.52468,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1132",1132,"Smith, Josh",163,19.2,30.1,35.6,17.7,40.9,86.4,0,2022,"R","Overall","MLB",81.6,33.2,0,0,53.1,89.9,85.5,"drop",TRUE,"Poor Loft",0.855,0.899,0,0.531,0.75936,"Excellent","Poor Loft + Good Angles","Excluded from Analysis"
"1133",1133,"Smith, Pavin",181,15.2,30.5,29.3,14,29.6,81.7,0,2022,"R","Overall","MLB",42.5,3.4,0,0,7.6,68.6,62.2,"drop",FALSE,"Non-Poor Loft",0.622,0.686,0,0.076,0.45748,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1134",1134,"Smith, Will",416,18.4,26.3,37.3,18.5,34.8,90.3,0,2022,"R","Overall","MLB",64.1,76.4,0,0,72,87.5,88.2,"drop",FALSE,"Non-Poor Loft",0.882,0.875,0,0.72,0.82461,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1135",1135,"Solano, Donovan",219,10.6,24.7,38.4,9.6,45.1,86.3,0,2022,"R","Overall","MLB",89.9,32.2,0,0,79.6,30,28.5,"drop",TRUE,"Poor Loft",0.285,0.3,0,0.796,0.46369,"Below Average","Excluded from Analysis","Poor Loft + Good Angles"
"1136",1136,"Soler, Jorge",181,13.7,30.8,33.7,15.1,22,91.9,0,2022,"R","Overall","MLB",11.8,89.4,0,0,37.6,56.3,69.8,"drop",FALSE,"Non-Poor Loft",0.698,0.563,0,0.376,0.54397,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1137",1137,"Sosa, Edmundo",127,11.4,27.9,36.2,11.6,30.8,86.5,0,2022,"R","Overall","MLB",48.4,34.2,0,0,60.9,37.6,42.8,"drop",FALSE,"Non-Poor Loft",0.428,0.376,0,0.609,0.47238,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1138",1138,"Soto, Juan",427,9.1,32.7,30.2,14,36.2,90.7,0,2022,"R","Overall","MLB",68.6,78.6,0,0,11.3,20.6,62.2,"drop",FALSE,"Non-Poor Loft",0.622,0.206,0,0.113,0.31166,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1139",1139,"Springer, George",418,13.8,28.2,33,11.8,32.4,87.6,0,2022,"R","Overall","MLB",56,47.2,0,0,30.5,56.8,45.5,"drop",FALSE,"Non-Poor Loft",0.455,0.568,0,0.305,0.44129,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1140",1140,"Stallings, Jacob",264,12.9,29.2,34.8,7.8,34.2,83.9,0,2022,"R","Overall","MLB",61.9,10.3,0,0,45.2,49.9,15.2,"drop",TRUE,"Poor Loft",0.152,0.499,0,0.452,0.36851,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1141",1141,"Stanton, Giancarlo",264,10.8,29.1,27.7,9.1,43.1,95,0,2022,"R","Overall","MLB",87,99.5,0,0,3.2,32.7,25.3,"drop",FALSE,"Non-Poor Loft",0.253,0.327,0,0.032,0.20228,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1142",1142,"Stassi, Max",222,9.5,30.9,27,13.7,38.6,93.1,0,2022,"R","Overall","MLB",75.2,93.6,0,0,2,22.9,60.2,"drop",FALSE,"Non-Poor Loft",0.602,0.229,0,0.02,0.28103,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1143",1143,"Stephenson, Tyler",121,11.1,23.8,47.9,15.3,22.7,87.2,0,2022,"R","Overall","MLB",14.3,41.3,0,0,99.3,35.6,70.8,"drop",FALSE,"Non-Poor Loft",0.708,0.356,0,0.993,0.68874,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1144",1144,"Story, Trevor",239,17.8,29.7,38.1,14.1,26.1,88.4,0,2022,"R","Overall","MLB",25.3,57.2,0,0,78.1,85,62.9,"drop",FALSE,"Non-Poor Loft",0.629,0.85,0,0.781,0.75361,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1145",1145,"Stott, Bryson",336,13.1,29.8,31.2,8.3,38.8,85.4,0,2022,"R","Overall","MLB",75.9,22.4,0,0,15.5,51.1,18.9,"drop",TRUE,"Poor Loft",0.189,0.511,0,0.155,0.2837,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1146",1146,"Straw, Myles",451,9.7,25.1,35,5.6,49,84,0,2022,"R","Overall","MLB",95.6,10.8,0,0,48.2,23.8,7.1,"drop",TRUE,"Poor Loft",0.071,0.238,0,0.482,0.26585,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1147",1147,"Suwinski, Jack",213,14.2,31.5,30,19.1,20.6,91.6,0,2022,"R","Overall","MLB",6.6,87.2,0,0,10.3,60,90.4,"drop",FALSE,"Non-Poor Loft",0.904,0.6,0,0.103,0.53134,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1148",1148,"Suzuki, Kurt",112,24.1,32.3,32.1,16.6,8.8,84.4,0,2022,"R","Overall","MLB",0.2,13.8,0,0,23.1,99.3,79.6,"drop",FALSE,"Non-Poor Loft",0.796,0.993,0,0.231,0.66891,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1149",1149,"Suzuki, Seiya",290,11.2,29.7,37.6,11.1,50,87.7,0,2022,"R","Overall","MLB",96.8,47.9,0,0,74.4,36.4,39.8,"drop",FALSE,"Non-Poor Loft",0.398,0.364,0,0.744,0.50442,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1150",1150,"Suárez, Eugenio",352,19.9,24.5,38.1,22.7,34.1,89.6,0,2022,"R","Overall","MLB",61.7,68.1,0,0,78.1,91.9,97.8,"drop",FALSE,"Non-Poor Loft",0.978,0.919,0,0.781,0.89155,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1151",1151,"Swanson, Dansby",462,15.7,25.7,39,17.6,39,89,0,2022,"R","Overall","MLB",77.6,62.2,0,0,83.3,71.7,84.8,"drop",FALSE,"Non-Poor Loft",0.848,0.717,0,0.833,0.79967,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1152",1152,"Sánchez, Gary",288,14,29.5,31.6,13.5,27.9,86.8,0,2022,"R","Overall","MLB",34.6,37.8,0,0,18.7,58.2,58.5,"drop",FALSE,"Non-Poor Loft",0.585,0.582,0,0.187,0.44869,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1153",1153,"Sánchez, Jesús",221,11,30.7,28.1,12,40.7,89,0,2022,"R","Overall","MLB",81.3,62.2,0,0,4.7,34.6,46.9,"drop",FALSE,"Non-Poor Loft",0.469,0.346,0,0.047,0.28493,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1154",1154,"Tapia, Raimel",331,4,28.6,29.9,5.4,41.7,88.5,0,2022,"R","Overall","MLB",83.3,58.7,0,0,9.6,3.7,6.9,"drop",FALSE,"Non-Poor Loft",0.069,0.037,0,0.096,0.06762,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1155",1155,"Taveras, Leody",222,12,29.8,32.9,5,34.6,84.9,0,2022,"R","Overall","MLB",63.1,17.4,0,0,29.5,43.2,5.9,"drop",TRUE,"Poor Loft",0.059,0.432,0,0.295,0.26233,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1156",1156,"Taylor, Chris",242,20.4,25.6,42.1,20.7,35,89.3,0,2022,"R","Overall","MLB",64.9,65.8,0,0,95.1,93.4,95.3,"drop",FALSE,"Non-Poor Loft",0.953,0.934,0,0.951,0.94605,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1157",1157,"Taylor, Michael A.",301,12.1,31.1,35.9,11.4,32.2,87.5,0,2022,"R","Overall","MLB",55,45.5,0,0,56.3,44.5,41.8,"drop",FALSE,"Non-Poor Loft",0.418,0.445,0,0.563,0.47621,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1158",1158,"Taylor, Tyrone",273,16.9,27,36.3,18.1,25.3,88.2,0,2022,"R","Overall","MLB",21.9,54.5,0,0,63.4,79.4,86.7,"drop",FALSE,"Non-Poor Loft",0.867,0.794,0,0.634,0.76369,"Excellent","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1159",1159,"Tellez, Rowdy",411,15.3,30.2,32.6,11.9,22,86.1,0,2022,"R","Overall","MLB",11.8,29.5,0,0,26.8,69.3,46.2,"drop",FALSE,"Non-Poor Loft",0.462,0.693,0,0.268,0.47227,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1160",1160,"Thomas, Alek",312,2.6,28.9,28.2,3.8,59.2,85.8,0,2022,"R","Overall","MLB",100,26.8,0,0,4.9,1,3.7,"drop",TRUE,"Poor Loft",0.037,0.01,0,0.049,0.03217,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1161",1161,"Thomas, Lane",371,12.5,31.7,33.4,13.3,22.8,87.8,0,2022,"R","Overall","MLB",14.7,48.9,0,0,34.2,47.2,56.8,"drop",FALSE,"Non-Poor Loft",0.568,0.472,0,0.342,0.45948,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1162",1162,"Thompson, Bubba",100,5.3,35.3,24,9.4,36.4,90.4,0,2022,"R","Overall","MLB",68.8,77.1,0,0,0,7.4,27,"drop",FALSE,"Non-Poor Loft",0.27,0.074,0,0,0.11352,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1163",1163,"Thompson, Trayce",128,16.4,25.9,46.9,19.6,17.1,84.6,0,2022,"R","Overall","MLB",3.7,15.2,0,0,99,76.2,91.6,"drop",FALSE,"Non-Poor Loft",0.916,0.762,0,0.99,0.89034,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1164",1164,"Torkelson, Spencer",263,15,28.1,36.9,11.6,44.1,88.2,0,2022,"R","Overall","MLB",88.2,54.5,0,0,69.3,66.6,42.8,"drop",FALSE,"Non-Poor Loft",0.428,0.666,0,0.693,0.59664,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1165",1165,"Toro, Abraham",263,16.7,31.4,31.9,15.7,19.6,85.7,0,2022,"R","Overall","MLB",5.4,25.8,0,0,20.4,77.9,74.9,"drop",FALSE,"Non-Poor Loft",0.749,0.779,0,0.204,0.5736,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1166",1166,"Torrens, Luis",103,8.9,28.6,35.9,10.8,38.9,90.4,0,2022,"R","Overall","MLB",76.7,77.1,0,0,56.3,19.9,37.6,"drop",FALSE,"Non-Poor Loft",0.376,0.199,0,0.563,0.38117,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1167",1167,"Torres, Gleyber",400,17.3,26.9,38,18.3,37.4,91.4,0,2022,"R","Overall","MLB",73.5,84.8,0,0,77.1,82.8,88,"drop",FALSE,"Non-Poor Loft",0.88,0.828,0,0.771,0.82578,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1168",1168,"Trevino, Jose",273,13,32.5,33.3,8.9,31.6,86.1,0,2022,"R","Overall","MLB",52.8,29.5,0,0,33.2,50.9,22.9,"drop",FALSE,"Non-Poor Loft",0.229,0.509,0,0.332,0.35642,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1169",1169,"Trout, Mike",300,24.6,24.2,39.3,22.2,30.6,89.6,0,2022,"R","Overall","MLB",47.4,68.1,0,0,85,99.5,97.5,"drop",FALSE,"Non-Poor Loft",0.975,0.995,0,0.85,0.9391,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1170",1170,"Tsutsugo, Yoshi",124,10,29.4,32.3,11.6,34.5,89.1,0,2022,"R","Overall","MLB",62.4,63.6,0,0,24.1,26,42.8,"drop",FALSE,"Non-Poor Loft",0.428,0.26,0,0.241,0.30898,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1171",1171,"Tucker, Kyle",449,19,26.6,35.4,20,25.9,88.4,0,2022,"R","Overall","MLB",23.8,57.2,0,0,51.4,89.2,93.1,"drop",FALSE,"Non-Poor Loft",0.931,0.892,0,0.514,0.77635,"Excellent","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1172",1172,"Turner, Justin",387,18.4,25.3,41.6,14.9,38.8,87,0,2022,"R","Overall","MLB",75.9,40,0,0,94.1,87.5,68.6,"drop",TRUE,"Poor Loft",0.686,0.875,0,0.941,0.83507,"Excellent","Poor Loft + Good Angles","Poor Loft + Good Angles"
"1173",1173,"Turner, Trea",527,10.2,29.5,36.2,10.7,29,85.3,0,2022,"R","Overall","MLB",39.3,21.1,0,0,60.9,28,36.6,"drop",FALSE,"Non-Poor Loft",0.366,0.28,0,0.609,0.42024,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1174",1174,"Urshela, Gio",412,11.8,25.4,39.3,12.3,39.8,87.3,0,2022,"R","Overall","MLB",78.4,43,0,0,85,41.3,49.6,"drop",FALSE,"Non-Poor Loft",0.496,0.413,0,0.85,0.58897,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1175",1175,"Urías, Luis",312,18,27.4,35.9,18.5,24.5,88.2,0,2022,"R","Overall","MLB",19.2,54.5,0,0,56.3,85.7,88.2,"drop",FALSE,"Non-Poor Loft",0.882,0.857,0,0.563,0.76529,"Excellent","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1176",1176,"Urías, Ramón",309,11,29.9,33,11.6,26.3,90.3,0,2022,"R","Overall","MLB",26.8,76.4,0,0,30.5,34.6,42.8,"drop",FALSE,"Non-Poor Loft",0.428,0.346,0,0.305,0.35912,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1177",1177,"VanMeter, Josh",127,14.3,27,38.6,15.6,36.6,88,0,2022,"R","Overall","MLB",69.5,51.4,0,0,80.8,60.4,74.4,"drop",FALSE,"Non-Poor Loft",0.744,0.604,0,0.808,0.71956,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1178",1178,"Vargas, Ildemaro",183,7.4,30.7,29,4.3,27.9,84.6,0,2022,"R","Overall","MLB",34.6,15.2,0,0,7.1,12,4.7,"drop",FALSE,"Non-Poor Loft",0.047,0.12,0,0.071,0.07925,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1179",1179,"Varsho, Daulton",379,14.9,30.7,35.9,19.4,12.8,87.7,0,2022,"R","Overall","MLB",1.2,47.9,0,0,56.3,65.4,91.4,"drop",FALSE,"Non-Poor Loft",0.914,0.654,0,0.563,0.70886,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1180",1180,"Vaughn, Andrew",419,7.4,28.3,35.8,9.4,31.2,89.2,0,2022,"R","Overall","MLB",52.1,64.1,0,0,55,12,27,"drop",FALSE,"Non-Poor Loft",0.27,0.12,0,0.55,0.3157,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1181",1181,"Velazquez, Andrew",195,8.2,29.9,36.4,16,28.8,94.4,0,2022,"R","Overall","MLB",37.8,98.3,0,0,63.9,16,77.1,"drop",FALSE,"Non-Poor Loft",0.771,0.16,0,0.639,0.52449,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1182",1182,"Velázquez, Nelson",120,12.3,30.8,37.5,18.2,22.9,90.1,0,2022,"R","Overall","MLB",15,74.7,0,0,73.5,45.9,87.2,"drop",FALSE,"Non-Poor Loft",0.872,0.459,0,0.735,0.68913,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1183",1183,"Verdugo, Alex",513,8.4,27.8,38.6,10.6,33.1,86.4,0,2022,"R","Overall","MLB",58.7,33.2,0,0,80.8,17.7,35.6,"drop",FALSE,"Non-Poor Loft",0.356,0.177,0,0.808,0.45061,"Below Average","Excluded from Analysis","Non-Poor Loft + Good Angles"
"1184",1184,"Vierling, Matt",260,12.1,27.6,37.3,4.9,32.8,88.1,0,2022,"R","Overall","MLB",57.2,53.1,0,0,72,44.5,5.7,"drop",FALSE,"Non-Poor Loft",0.057,0.445,0,0.72,0.41046,"Below Average","Excluded from Analysis","Non-Poor Loft + Good Angles"
"1185",1185,"Villar, Jonathan",143,-0.7,30.2,28,2.2,50,87.9,0,2022,"R","Overall","MLB",96.8,49.4,0,0,4.4,0.2,1,"drop",FALSE,"Non-Poor Loft",0.01,0.002,0,0.044,0.01892,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1186",1186,"Vogelbach, Daniel",273,15.8,26.6,38.5,16.7,33.3,85.6,0,2022,"R","Overall","MLB",59,25.3,0,0,80.1,73.2,80.6,"drop",FALSE,"Non-Poor Loft",0.806,0.732,0,0.801,0.77988,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1187",1187,"Vogt, Stephen",125,21,27.1,40,22.7,24.4,85.4,0,2022,"R","Overall","MLB",18.4,22.4,0,0,88.7,94.8,97.8,"drop",FALSE,"Non-Poor Loft",0.978,0.948,0,0.887,0.93716,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1188",1188,"Voit, Luke",327,18.4,26.5,36.7,24.3,23.7,89.9,0,2022,"R","Overall","MLB",17,72,0,0,67.1,87.5,99,"drop",FALSE,"Non-Poor Loft",0.99,0.875,0,0.671,0.84359,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1189",1189,"Votto, Joey",225,14.3,26.2,36,18.2,32.9,93.6,0,2022,"R","Overall","MLB",57.7,97.1,0,0,58.5,60.4,87.2,"drop",FALSE,"Non-Poor Loft",0.872,0.604,0,0.585,0.68598,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1190",1190,"Vázquez, Christian",332,10.7,28.2,37.3,10.3,32,85.8,0,2022,"R","Overall","MLB",54.5,26.8,0,0,72,31.7,33.7,"drop",FALSE,"Non-Poor Loft",0.337,0.317,0,0.72,0.46062,"Below Average","Excluded from Analysis","Non-Poor Loft + Good Angles"
"1191",1191,"Wade Jr., LaMonte",167,21.1,30.1,35.9,17.8,21.5,85.9,0,2022,"R","Overall","MLB",9.3,27.3,0,0,56.3,95.3,85.7,"drop",FALSE,"Non-Poor Loft",0.857,0.953,0,0.563,0.78872,"Excellent","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1192",1192,"Walker, Christian",459,17,28.6,34.9,13.9,29.6,86.7,0,2022,"R","Overall","MLB",42.5,36.1,0,0,47.2,80.3,61.4,"drop",FALSE,"Non-Poor Loft",0.614,0.803,0,0.472,0.62809,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1193",1193,"Walls, Taylor",287,16.6,27.5,34.8,15.7,35.9,86.5,0,2022,"R","Overall","MLB",67.3,34.2,0,0,45.2,77.4,74.9,"drop",TRUE,"Poor Loft",0.749,0.774,0,0.452,0.65627,"Good","Poor Loft + Good Angles","Excluded from Analysis"
"1194",1194,"Walsh, Jared",282,10.7,29,35.8,11.7,26.1,88.2,0,2022,"R","Overall","MLB",25.3,54.5,0,0,55,31.7,44.7,"drop",FALSE,"Non-Poor Loft",0.447,0.317,0,0.55,0.43912,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1195",1195,"Ward, Taylor",380,15.8,25.6,43.2,15.9,26.9,87.9,0,2022,"R","Overall","MLB",29,49.4,0,0,97.1,73.2,76.7,"drop",FALSE,"Non-Poor Loft",0.767,0.732,0,0.971,0.82481,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1196",1196,"Wendle, Joey",298,3,30.2,28.9,4.2,48.3,84.7,0,2022,"R","Overall","MLB",94.3,16.2,0,0,6.6,1.7,4.4,"drop",TRUE,"Poor Loft",0.044,0.017,0,0.066,0.04257,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1197",1197,"Winker, Jesse",355,16.9,30.3,32.4,14.1,31.1,84.7,0,2022,"R","Overall","MLB",51.4,16.2,0,0,24.8,79.4,62.9,"drop",FALSE,"Non-Poor Loft",0.629,0.794,0,0.248,0.55391,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1198",1198,"Wisdom, Patrick",287,21,29.8,30.3,20.5,16.3,93.3,0,2022,"R","Overall","MLB",2.9,94.8,0,0,12.3,94.8,94.3,"drop",FALSE,"Non-Poor Loft",0.943,0.948,0,0.123,0.66585,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1199",1199,"Witt Jr., Bobby",461,16.8,28.9,33.4,10.8,36.4,85.7,0,2022,"R","Overall","MLB",68.8,25.8,0,0,34.2,79.1,37.6,"drop",TRUE,"Poor Loft",0.376,0.791,0,0.342,0.50139,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1200",1200,"Wong, Kolten",342,14,28.7,34.8,10.2,23.2,81.7,0,2022,"R","Overall","MLB",16.7,3.4,0,0,45.2,58.2,32.7,"drop",FALSE,"Non-Poor Loft",0.327,0.582,0,0.452,0.45365,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1201",1201,"Wynns, Austin",125,10.4,27.6,32,10.2,44.8,85.9,0,2022,"R","Overall","MLB",88.9,27.3,0,0,21.9,29.7,32.7,"drop",TRUE,"Poor Loft",0.327,0.297,0,0.219,0.28038,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1202",1202,"Yastrzemski, Mike",347,19.9,27.1,37.8,17.2,26.8,87.9,0,2022,"R","Overall","MLB",28.5,49.4,0,0,75.2,91.9,82.8,"drop",FALSE,"Non-Poor Loft",0.828,0.919,0,0.752,0.83219,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1203",1203,"Yelich, Christian",413,3.6,26.8,31.5,7.2,48,91.2,0,2022,"R","Overall","MLB",94.1,83.5,0,0,18.2,2.9,11.3,"drop",FALSE,"Non-Poor Loft",0.113,0.029,0,0.182,0.10874,"Below Average","Excluded from Analysis","Excluded from Analysis"
"1204",1204,"Yepez, Juan",196,17.2,30.5,33.2,16.9,24.6,84,0,2022,"R","Overall","MLB",19.7,10.8,0,0,32.4,81.8,81.1,"drop",FALSE,"Non-Poor Loft",0.811,0.818,0,0.324,0.64773,"Good","Non-Poor Loft + Good Angles","Excluded from Analysis"
"1205",1205,"Zavala, Seby",116,22.7,25.4,42.2,18.7,47.5,89.8,0,2022,"R","Overall","MLB",93.6,70.5,0,0,95.3,98,88.9,"drop",FALSE,"Non-Poor Loft",0.889,0.98,0,0.953,0.94079,"Excellent","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
"1206",1206,"d'Arnaud, Travis",306,11.8,29.7,36.6,12,33.8,87.4,0,2022,"R","Overall","MLB",60.7,44.2,0,0,66.1,41.3,46.9,"drop",FALSE,"Non-Poor Loft",0.469,0.413,0,0.661,0.5158,"Good","Non-Poor Loft + Good Angles","Non-Poor Loft + Good Angles"
