"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"60","Cabrera, Edward","Overall",1802,246,43.1,58.4,32.2,34.3,16.3,37.3,30.9,14,45.3,55.7,35.4
"61","Cabrera, Génesis","Overall",958,155,49.8,62.8,39.2,35.9,14.3,37.7,29.8,20.9,41.1,38.7,47.7
"62","Canning, Griffin","Overall",2177,356,48.4,63.9,41.4,NA,16.8,36.9,29.1,16.3,49,43,42.4
"63","Cano, Yennier","Overall",1041,208,50.4,65.7,41.9,36.9,16.2,34.3,25.5,14.9,39.9,59.1,38.9
"64","Carrasco, Carlos","Overall",1587,307,46.9,61.4,35.9,33.3,15.1,33.6,24.7,12.1,39.8,45.6,48.2
"65","Castillo, Luis","Overall",3207,522,52.1,65.2,40.4,36.2,14.4,37.8,30.6,21.6,43.4,39.5,41.8
"66","Castro, Miguel","Overall",1118,201,45.8,63.3,39,34.6,18.3,33.2,27,16.7,39,45.8,29.4
"67","Cease, Dylan","Overall",3262,481,46.3,61.1,36.5,32.2,15.5,37,31,17.4,48.1,36.8,41.6
"68","Chafin, Andrew","Overall",921,132,43,59.5,31.2,34.7,17.2,34.6,31.8,14.8,45.5,40.2,32.6
"69","Chapman, Aroldis","Overall",1136,131,44.5,61.6,42.9,27.4,18.5,33.7,40.4,32.1,55.6,48.1,35.9
"70","Chargois, JT","Overall",710,122,40.3,60.1,40,25.8,20.1,37.4,19.9,11.9,32.7,54.1,35.2
"71","Chirinos, Yonny","Overall",1342,281,48.7,63,42.6,30.8,15,39.1,17.7,11.5,28.7,46.3,45.6
"72","Cisnero, José","Overall",986,166,48.6,63.6,42.8,31.2,16.3,39.2,25.3,20.1,34.1,44,44.6
"73","Civale, Aaron","Overall",2009,349,46.9,65.2,39.7,34.2,18.8,40.1,22.7,14,33.7,39.8,36.4
"74","Clarke, Taylor","Overall",1068,173,50.2,63.7,38.4,38.3,14.8,40.1,27.6,17.2,39.3,31.8,41.6
"75","Clase, Emmanuel","Overall",1120,221,53.4,67.1,45.6,36.5,14.9,35.5,27.4,17,45,56.6,37.6
"76","Clevinger, Mike","Overall",2100,390,49.1,64.2,42.5,32.7,16.6,38.8,23.2,14.8,36.7,31.3,35.9
"77","Cobb, Alex","Overall",2506,472,44.9,62.9,37.2,33.9,19,36.1,21.7,12.3,32.1,57.8,43.4
"78","Cole, Gerrit","Overall",3281,543,50,64.8,41.2,34,16,40.8,26,17.9,38.3,40.3,39.2
"79","Contreras, Roansy","Overall",1141,214,47,63.4,37.8,33,17,33.6,26.5,13.6,43.2,39.3,44.9
"80","Corbin, Patrick","Overall",2922,605,45.6,60.9,39.3,31.3,15.8,32.9,21.2,9.9,37.1,45.3,44
"81","Cortes, Nestor","Overall",1068,176,49.4,64.2,43.2,32,16.3,42.4,24.2,19.5,32.5,26.1,41.5
"82","Cosgrove, Tom","Overall",837,137,46.1,63.9,45.5,27.9,18.6,38.6,24.9,17.8,39.4,41.6,25.5
"83","Coulombe, Danny","Overall",844,140,46,62.3,35.4,36.3,17.4,33.5,29.2,20.8,37.4,46.4,30.7
"84","Covey, Dylan","Overall",735,142,46.9,61.9,36.7,32.9,15.4,42.6,15.9,8.9,24.8,53.5,37.3
"85","Crawford, Kutter","Overall",2099,351,52.3,64.8,40.7,37.1,14,41.1,26.8,19.5,36.8,35,35.3
"86","Criswell, Cooper","Overall",554,109,45.7,64.8,42.6,32.1,19.5,39.1,17.7,11.2,27.5,43.1,33
"87","Cruz, Fernando","Overall",1120,151,48.9,62.1,37.9,33.9,13.8,38,34.5,23.4,49.2,30.5,41.1
"88","Cuas, Jose","Overall",1176,179,45.4,60.5,37.1,31.9,15.6,36.1,29.5,19.4,42.4,45.3,41.3
"89","Cueto, Johnny","Overall",860,161,52.4,64.8,38.6,38.3,13.6,44.8,19.3,14.1,25.7,34.2,36.6
"90","Curry, Xzavion","Overall",1495,305,48.9,63.6,43.2,30.7,15.9,37.5,20.8,17.2,27.2,31.8,45.2
"91","Darvish, Yu","Overall",2218,382,46.4,63.8,43.2,31.2,18.3,37.5,25,16,39.7,42.7,38.2
"92","Davidson, Tucker","Overall",847,166,46.4,63.9,39.1,34.9,17.8,33.3,23.9,14.6,35,45.8,34.3
"93","Davies, Zach","Overall",1498,264,40.3,58,33.9,28.4,18.4,33.9,22,13,32.4,44.3,42.4
"94","Davis, Noah","Overall",601,101,47.1,61.6,44.9,26.9,15.3,44.5,19.8,14.4,31.5,47.5,38.6
"95","De Los Santos, Enyel","Overall",1048,171,49.7,63.5,41.9,32.5,14.7,39.3,27.4,15.2,47.5,40.4,33.3
"96","DeSclafani, Anthony","Overall",1550,315,46.6,63.2,39.8,31,17.5,36.1,20,10.3,34.6,42.2,45.1
"97","Detmers, Reid","Overall",2599,403,48.8,63,41.7,32,15.2,41.1,27.1,18,41.9,37.2,41.4
"98","Devenski, Chris","Overall",704,126,48,62.9,38.1,34.6,15.5,33.7,28.6,15.4,45,42.1,42.1
"99","Diekman, Jake","Overall",1017,142,40.9,59.8,41.5,27.4,19.7,39.2,26.6,22.8,32.5,46.5,26.8
"100","Dodd, Dylan","Overall",568,136,53.7,68.3,50,32,16,36.7,18.3,15.3,25.3,36,46.3
"101","Domínguez, Seranthony","Overall",948,164,50.4,60.9,40.2,32.5,11.7,36.2,28.7,23.5,37,42.1,32.9
"102","Doval, Camilo","Overall",1138,160,47.8,63,38,33.7,16.1,36.9,33.3,23.9,45.4,52.5,41.2
"103","Dunning, Dane","Overall",2828,539,46.9,63.8,39.7,32.9,17.6,36.8,22.3,12.3,36,48.2,39.5
"104","Duran, Jhoan","Overall",1074,153,51.4,63.8,40.5,36.8,14,36.4,35.6,23,52.8,65.4,37.3
"105","Díaz, Alexis","Overall",1162,154,47,58.3,36.3,32.2,12.7,36.1,34.8,24.4,48.3,39.6,41.6
"106","Edwards Jr., Carl","Overall",565,100,47.4,61.8,37,34.6,14.9,40.3,21.6,15.9,28.5,45,29
"107","Eflin, Zach","Overall",2652,509,49.8,68,42.3,37.7,19,37.2,23.8,16,34,49.7,35.6
"108","Elder, Bryce","Overall",2905,541,46.3,61.7,36.7,33.1,16.4,35.4,23.8,13,36.9,50.3,41
"109","Englert, Mason","Overall",958,193,51.3,63.7,42,33.8,13.7,36.3,23.6,13.5,39.9,40.4,44.6
"110","Eovaldi, Nathan","Overall",2793,492,48.5,62.6,38.1,NA,15.1,37,26.3,16,39.6,51.4,41.9
"111","Erceg, Lucas","Overall",1053,141,41.5,57.8,38.7,27.1,17.5,39.1,28.4,17.9,44,44,33.3
"112","Estévez, Carlos","Overall",1127,167,51.9,64.9,44.8,33,14.6,43.8,27.5,23.4,35.1,31.7,44.3
"113","Faedo, Alex","Overall",1034,183,47.7,64.3,41.4,33.3,17.4,39.1,23.5,13.7,37.6,36.1,33.9
"114","Falter, Bailey","Overall",1296,267,50.6,65.4,45,33.2,16.2,40.9,18.3,10.7,31.6,40.4,39.3
"115","Farmer, Buck","Overall",1222,206,46.9,61.9,36.7,34,15.9,32.8,30.1,22.8,38.8,33.5,35
"116","Feltner, Ryan","Overall",776,133,44.3,62,42.8,29.5,18.8,39.2,21.5,15,32.1,43.6,29.3
"117","Ferguson, Caleb","Overall",1093,174,48.9,64.7,43.9,33.3,17,40.9,25.8,15.4,42.6,50.6,39.1
"118","Ferrer, Jose A.","Overall",559,103,46.9,61.9,43.1,30.5,15.9,42,17.9,13.9,24.7,55.3,36.9
"119","Finnegan, Kyle","Overall",1106,200,49.5,64,46.7,28.5,15.6,38.5,24.8,17.9,40.5,47.5,47.5
"120","Flaherty, Jack","Overall",2680,430,43.8,60.2,37.9,29.3,17.4,36.5,26.6,17.6,39.1,43.3,38.1
"121","Fleming, Josh","Overall",759,177,46.1,62.2,34.4,34.1,16.6,31.4,17.6,8.2,27.6,61.6,48.6
"122","Flexen, Chris","Overall",1755,350,48,62,39,31.4,14.6,35.7,22.3,13.2,36,38.9,41.4
"123","Floro, Dylan","Overall",961,170,46,63,37.8,34.6,19.1,37.1,24,16.2,32.9,54.7,37.1
"124","Foley, Jason","Overall",1047,205,48.4,64.5,41.3,36.7,17.5,41.4,17.9,10.3,27.4,56.6,42
"125","France, J.P.","Overall",2268,443,44.8,61.5,42.8,28.4,17.3,34.6,21.7,13.9,35.3,41.5,38.6
"126","Freeland, Kyle","Overall",2414,540,50.9,64.8,42,33.8,14.7,38.7,17.1,8.2,31.2,40.9,43.5
"127","Fried, Max","Overall",1339,226,46.1,61.8,36.1,NA,16.4,35,27.9,16,42.3,58,33.6
"128","Frías, Luis","Overall",634,110,48.1,61.5,38.8,34,14.7,36.4,27.5,19.7,37.9,41.8,40
"129","Fujinami, Shintaro","Overall",1404,222,45.4,58.3,40.7,28,14.3,35.1,30.1,23.7,41.2,39.2,44.6
"130","Fulmer, Michael","Overall",950,142,46.2,60.5,38,32.8,15.7,33.9,33.5,15.4,56.5,39.4,30.3
"131","Gaddis, Hunter","Overall",686,140,47.8,63.3,43.4,NA,16.3,40.2,17.1,11.7,27,27.1,35
"132","Gallegos, Giovanny","Overall",883,158,51.9,64.8,37.9,38.3,14,29.3,36.2,18.5,57.1,36.1,46.2
"133","Gallen, Zac","Overall",3795,676,47,63.1,39.2,33.7,17.2,36.2,25.8,13.5,41.8,42.8,45.4
"134","García, Luis","Overall",1010,184,47.5,60,39.8,31.7,13.5,36,25.4,15,40.9,60.9,36.4
"135","García, Yimi","Overall",1124,183,47.9,62,39,34.5,15.8,34.4,31.2,21.9,43,47,35
"136","Garrett, Braxton","Overall",2535,470,47.2,65.4,41.1,34.9,18.9,35.1,25.3,12.7,41.7,48.9,45.7
"137","Gausman, Kevin","Overall",3142,476,49,64.7,37.8,35.7,16.8,40,28.9,17.3,42.8,42.6,43.5
"138","Germán, Domingo","Overall",1653,290,50.9,66.2,40,38.3,15.8,34.9,30.3,18.4,44.7,39.7,41.4
"139","Gibaut, Ian","Overall",1214,216,51.7,66.1,43.2,36.7,15.2,39.6,25.5,19.2,34.8,40.7,31.9
"140","Gibson, Kyle","Overall",3070,597,45.4,61.1,37.7,31.2,16.6,31.8,25.3,13.5,41.1,49.4,44.4
"141","Gilbert, Logan","Overall",2922,543,52.1,65.5,45,34.7,14.9,38,26.3,18.3,40.1,42.2,44.6
"142","Ginkel, Kevin","Overall",1244,185,46.9,60.5,37.7,34.5,15,36.5,31.7,15.2,51.3,50.8,35.7
"143","Giolito, Lucas","Overall",3190,507,46.8,62.2,39.5,30.9,16.6,37,28.8,17,46.6,36.1,41.6
"144","Glasnow, Tyler","Overall",1992,300,48.2,64.6,43.3,33.1,17.1,32.9,35.4,19.4,60.4,50.3,44
"145","Gomber, Austin","Overall",2160,470,47.5,63,43.8,28.7,16.4,35,19,13.3,30.2,42.8,44.3
"146","Gonsolin, Tony","Overall",1664,306,49.4,63,37.7,34.8,14.6,40.9,21.5,11.1,34.9,36.3,41.8
"147","Gonzales, Marco","Overall",811,163,48.5,65.4,41.3,34,17.8,38.2,19.8,12.9,29.6,40.5,36.8
"148","Gore, MacKenzie","Overall",2462,373,48.5,61.7,38.8,33.7,14.6,40.7,27.9,18.4,40.7,39.1,43.7
"149","Gott, Trevor","Overall",977,176,44.5,62.9,39.9,31.2,19.3,36.6,22.9,16.6,31.7,41.5,36.4
"150","Graterol, Brusdar","Overall",963,201,49.9,67.4,43.2,36,18.1,42,16,9.1,25.9,65.7,32.3
"151","Graveman, Kendall","Overall",1114,174,43.6,59.2,35.3,NA,16.4,34.2,29.2,19,41.3,38.5,35.6
"152","Gray, Jon","Overall",2464,464,51.1,65.4,42.5,35.7,15.3,36.1,26.4,16.2,41.7,40.7,39
"153","Gray, Josiah","Overall",2812,466,46.4,60.2,37,32.3,14.9,37.9,26.1,16.9,37.9,38,36.7
"154","Gray, Sonny","Overall",2986,538,47.7,63.5,40.9,32.4,16.7,36.1,25.7,13.2,44.2,47.8,39.2
"155","Greene, Hunter","Overall",2089,290,49.1,62.1,40.1,NA,14.6,40.8,30.6,21.2,43.9,35.9,44.1
"156","Greinke, Zack","Overall",2219,469,46.8,63.3,39.9,32.7,17.5,37,17.3,9.8,27.8,43.7,38.8
"157","Grove, Michael","Overall",1193,212,49.5,65.2,42.7,35.1,16.4,37.3,26.6,13.4,45.8,40.1,42
"158","Hader, Josh","Overall",1042,113,50.1,62.6,35.4,37.7,13.4,44.4,33.1,23.5,43.3,37.2,28.3
"159","Hamilton, Ian","Overall",979,141,47.4,62.2,36.5,34.9,15.8,34.7,34.4,24.2,46.1,56,36.9
"160","Hand, Brad","Overall",992,152,45.3,62.4,41.4,30.6,18,42.3,22.3,11.1,39.3,38.8,37.5
"161","Harris, Hogan","Overall",1109,196,46,62.4,48,26.2,17.9,38.4,23.1,18.7,33.8,39.3,44.9
"162","Hartwig, Grant","Overall",639,107,42.7,59.6,36.6,28.6,17.5,40.3,20.5,11.5,32.8,48.6,36.4
"163","Harvey, Hunter","Overall",963,153,50.9,65.1,44.1,35.3,16,42,26.3,21.7,33.7,43.8,41.2
"164","Heaney, Andrew","Overall",2771,459,48,61.6,38.3,33.3,15,39.6,25.6,17.5,36.3,43.4,38.8
"165","Hendricks, Kyle","Overall",2108,454,46.7,65.2,35,37.9,19.1,32.4,21.1,13.5,27.9,47.4,31.5
"166","Henry, Tommy","Overall",1391,278,48.7,62.6,38.6,35.2,14.5,36.3,22.3,13.3,33.6,36.7,32.4
"167","Hentges, Sam","Overall",852,149,45,63.4,41.5,31.1,19.1,32.9,27.4,11.8,50.3,57.7,49
"168","Hernandez, Jose","Overall",861,138,45.6,63.6,41.1,30,18.8,35.4,29.3,18.7,46.1,39.9,34.8
"169","Hernández, Carlos","Overall",1251,191,51.7,62.5,41.3,35.1,12.3,40.2,30.2,21.5,43.4,33,44.5
"170","Hicks, Jordan","Overall",1139,170,41.2,60.1,39.5,30.8,19.9,35.4,28.1,17.5,41,59.4,36.5
"171","Hill, Rich","Overall",2531,464,45.3,63.7,43.3,28.9,19.5,39.3,19.3,12.7,30.9,39,39.9
"172","Hill, Tim","Overall",716,156,50.1,65.6,44.3,33.1,16.1,41.5,15,10.6,22.7,63.5,44.2
"173","Hoeing, Bryan","Overall",1125,224,43.8,61.7,38.2,NA,18.8,32.5,21.9,12.2,34.6,45.1,44.2
"174","Hoffman, Jeff","Overall",972,134,51.9,64.1,41.3,38.4,13.8,38.1,35.3,20.7,54.3,46.3,29.9
"175","Holderman, Colin","Overall",930,160,47.7,62.4,41.2,30.7,15.4,40.8,23.2,15.2,36.3,53.8,43.1
"176","Holmes, Clay","Overall",1024,165,43.9,63.2,42.2,29.2,20.2,36.9,26.2,15.2,43.9,66.7,43
"177","Holton, Tyler","Overall",1195,231,49,66,42.7,34.2,18,33.3,26.1,18.3,38,45.9,32.5
"178","Honeywell, Brent","Overall",943,161,46.8,60.3,38.9,28.8,14.3,39.5,24,16.4,36.7,49.7,47.8
"179","Houck, Tanner","Overall",1740,317,47.2,62.6,39.9,33,16.1,32.7,28.7,16.1,46.1,53.3,43.8
"180","Houser, Adrian","Overall",1856,350,45,62.6,40.3,29.4,18.7,39.4,18.4,13.1,26.7,47.1,46.3
"181","Hudson, Dakota","Overall",1317,269,47.1,60.5,40,29.9,14.4,36.5,20.2,10.2,36.4,51.7,45.4
"182","Iglesias, Raisel","Overall",894,152,53.5,66.9,37.7,41.1,14.2,35.1,32.8,21.7,45,42.1,38.2
"183","Irvin, Cole","Overall",1273,240,50.5,66.3,43.1,35.1,16.9,41.4,20.8,14.7,30.3,41.7,34.6
"184","Irvin, Jake","Overall",2147,369,43.6,61.6,41.3,27.9,18.6,42.6,17.8,11.6,28.2,42.5,39.6
"185","Jackson, Andre","Overall",1001,176,48.3,63.7,41.5,30.5,16.7,38.9,24.4,18.1,35.2,36.9,44.3
"186","Jameson, Drey","Overall",674,118,46,61.7,41.8,32.1,16.8,31.9,30,17.4,48.4,46.6,47.5
"187","Jansen, Kenley","Overall",721,117,52.1,66.2,44.5,35.8,15.8,39.6,29,23.6,37.8,21.4,35.9
"188","Javier, Cristian","Overall",3077,488,47.8,60.1,38.7,33.2,13.8,39,27.6,19.2,39,26,38.5
"189","Jax, Griffin","Overall",1097,190,48.9,67,45.1,34.9,19.4,36.8,26.9,18.1,40.5,56.8,34.7
"190","Jiménez, Joe","Overall",958,152,51.1,65.9,43.7,35.3,16.2,35.9,32.7,23,47.9,28.9,44.1
"191","Johnson, Pierce","Overall",1131,163,46.6,64.5,39.5,35.8,18.9,34.9,33.4,14.9,54.7,38,47.2
"192","Junis, Jakob","Overall",1389,243,46.6,66.4,40.4,34.5,20.7,34.9,27.2,11.6,46.9,42.8,35.4
"193","Kaprielian, James","Overall",1091,186,48.5,64.3,41.8,33.5,16.7,39.7,25,19,33.8,32.3,38.7
"194","Kauffmann, Karl","Overall",582,122,45,58.8,33.8,30.4,13.9,35.9,17.2,9.7,26.5,41.8,49.2
"195","Keller, Brad","Overall",877,132,37.5,54.3,36.4,23.1,17.2,36.5,22.8,10.5,41.9,57.6,36.4
"196","Keller, Mitch","Overall",3119,548,47.8,65,44.3,31.6,18.6,39.7,23.2,17.4,33.1,44.2,35.6
"197","Kelly, Kevin","Overall",1066,195,44.7,64.6,43.5,29.9,20.6,36.9,22.2,17.5,30,48.2,32.8
"198","Kelly, Merrill","Overall",3160,517,48.7,63.5,36.5,36.4,16,39.1,26.7,17.6,36.8,45.1,41.6
"199","Kershaw, Clayton","Overall",2061,350,49.8,65.2,40.4,34.6,16.2,37.9,27.8,16.7,43.5,47.4,40.3
"200","Keuchel, Dallas","Overall",658,127,42.6,61.1,31.6,33.6,18.7,33.9,20.4,8.5,30.5,53.5,34.6
"201","Kikuchi, Yusei","Overall",2839,474,48.7,63,41.4,33.6,15.5,37.8,27.8,16.7,44.3,40.7,42.6
"202","Kimbrel, Craig","Overall",1253,170,46.4,62.2,43.7,30.2,17.3,37.9,32.3,23.3,47.9,34.7,48.2
"203","King, John","Overall",527,127,49.3,64.7,38.1,37.7,16.5,28.8,21.5,11.6,32.5,66.9,37
"204","King, Michael","Overall",1681,267,42.5,63.3,38.1,31.6,21.5,33.2,29.4,15.6,45.6,43.4,33.3
"205","Kirby, George","Overall",2825,560,54.5,69.3,45.9,38,16.4,40.4,22.9,15.5,35.2,44.6,40.9
"206","Kluber, Corey","Overall",990,190,48.9,64.6,39.8,34.4,16.2,39.5,20.9,13.3,31.2,30.5,40.5
"207","Koch, Matt","Overall",584,125,51.7,65.8,44.3,33.5,14.7,35.8,22.5,13,39.4,51.2,44.8
"208","Kopech, Michael","Overall",2430,354,42.1,57.2,37,28,16,38.6,26.9,17.3,40.1,35.6,42.4
"209","Kremer, Dean","Overall",2978,530,47.8,62.6,40.4,31.2,16,38.5,23.9,16.2,36,39.6,40.2
"210","Kuhl, Chad","Overall",770,125,41,55.2,38.8,24.6,14.7,33.5,26.6,14.5,47.4,31.2,50.4
"211","La Sorsa, Joe","Overall",540,102,46.7,66.1,44.4,31,20.2,37.3,22.1,17.5,30.1,41.2,30.4
"212","Lambert, Jimmy","Overall",677,110,45.2,61.9,41.1,27.3,17.7,36.9,27.1,16.8,45.9,34.5,46.4
"213","Lambert, Peter","Overall",1450,271,47.5,62.4,41.3,30.4,15.4,38.8,21.6,16.3,30.5,41,45.8
"214","Lange, Alex","Overall",1146,157,41,57.3,28.6,34.1,16.9,27.4,39.1,18.3,53.4,51,36.3
"215","Lauer, Eric","Overall",844,144,46.9,60.4,40.5,30.7,15,41.7,22,16.9,29.9,25,45.1
"216","Law, Derek","Overall",959,166,47.7,60.4,39.1,31.8,14.2,36.3,26.9,17.3,40.9,42.2,32.5
"217","Lawrence, Justin","Overall",1183,205,41.7,62.6,43.3,28.2,21.1,34.1,24.1,15.8,37.6,48.8,39
"218","Leclerc, José","Overall",1216,171,47.3,59.5,31.7,36.3,12.9,35,34.9,24.4,44.5,28.7,32.7
"219","Leiter Jr., Mark","Overall",1056,160,44.2,59.3,37,31.9,16.2,32.3,32.1,18.4,48.6,46.2,39.4
"220","Leone, Dominic","Overall",886,151,50.7,61.2,35.7,35.8,11.7,32.3,34.1,20.8,50,37.1,44.4
"221","Liberatore, Matthew","Overall",1059,199,44.9,60.5,40.4,27.9,16.2,39.4,18.7,10.4,33,43.7,42.7
"222","Littell, Zack","Overall",1367,291,53.4,68.5,45.4,35.5,15.7,38.9,21.2,13.3,35.1,41.9,41.9
"223","Lively, Ben","Overall",1383,276,45.4,63,44,28,18.6,34.4,20.7,12.7,35.9,39.1,36.2
"224","Llovera, Mauricio","Overall",621,112,42.7,63.8,43.2,26.6,21.9,40,17.3,12.2,26.6,49.1,41.1
"225","Lodolo, Nick","Overall",646,102,46.9,63.6,38.9,36.5,18,35.6,30.4,15.7,46.5,47.1,40.2
"226","Long, Sam","Overall",776,145,48.2,62.6,42,32.9,16.2,40.9,20.1,15.5,27,43.4,37.9
"227","Lorenzen, Michael","Overall",2404,471,49.2,64.3,41.9,NA,16.4,38.5,21.6,14.2,32.8,42,40.1
"228","Loup, Aaron","Overall",837,164,50.5,67.6,44.2,36.6,17.9,39.7,20.5,14.6,29.2,48.2,37.2
"229","Lucchesi, Joey","Overall",696,144,43.8,61.5,38.1,30.9,17.8,34.8,17.4,9.3,27.8,47.9,38.2
"230","Lugo, Seth","Overall",2377,425,46.2,64.1,43.3,29.9,18.8,39,21.8,13.3,36.5,45.4,44.2
"231","Luzardo, Jesús","Overall",3078,486,48.6,63.1,38.2,34.4,15.6,35.9,31.5,17.2,49.8,40.5,40.3
"232","Lyles, Jordan","Overall",2817,575,48.1,62.3,38.7,33.1,15,37,20.1,10.9,32.7,33.9,35.5
"233","Lynch IV, Daniel","Overall",808,172,48.8,62.4,39.7,32.6,14.2,31.5,24.6,14,40.3,39.5,32
"234","Lynn, Lance","Overall",3215,553,50,62.2,38.4,32.9,13.7,36.6,28.6,20.5,40.3,36.5,40
"235","López, Jorge","Overall",966,187,47.3,64.1,41.9,33.9,17.8,35.9,23.2,10.9,40.5,47.1,45.5
"236","López, Pablo","Overall",3222,548,51.4,66.2,40.5,38.4,15.8,36.9,29.7,19.4,42.5,44.5,34.9
"237","López, Reynaldo","Overall",1205,159,51.2,62.8,40,33.5,12.7,43.3,30.5,21.1,45,40.3,38.4
"238","Machado, Andrés","Overall",774,150,50.6,64.2,42.2,35.8,14.7,37.8,24,15.9,35.6,44,39.3
"239","Maeda, Kenta","Overall",1768,293,48.7,63.4,38.3,35.4,15.7,38,27.9,16,42.5,33.8,43.3
"240","Manaea, Sean","Overall",2052,321,49.7,64.8,42.5,32.6,15.8,44.4,24.1,17,35.9,42.4,36.4
"241","Manning, Matt","Overall",1182,239,46.8,64.8,46.5,28.2,19,38,18.8,15.7,25.3,38.5,43.9
"242","Manoah, Alek","Overall",1689,268,45.4,59.7,37.4,30,15.4,43.1,21.8,13.4,33.8,38.8,44.8
"243","Mantiply, Joe","Overall",692,143,50.7,66,41.6,38.1,16.5,34.8,23.9,19.8,29.2,53.8,35.7
"244","Marinaccio, Ron","Overall",896,114,46.8,59,34.4,35.2,14.3,44.6,28.2,25,31.4,39.5,36.8
"245","Marsh, Alec","Overall",1342,208,45.5,60.8,36.3,33.5,16.4,36.1,29.5,15.7,45.1,36.1,41.8
"246","Marte, Yunior","Overall",700,126,47.4,63.4,38.4,33.9,16.4,36.1,25,14,39,50,34.1
"247","Martin, Chris","Overall",722,145,58.3,72.7,47.1,42.4,16.3,42,23.3,21.6,25.9,50.3,31
"248","Martinez, Nick","Overall",1751,311,46.9,63.9,38,35.5,17.8,33.1,28.6,16.1,42.7,54,29.9
"249","Martinez, Seth","Overall",764,125,45.8,61.9,37.8,31.2,16.8,38.9,25.4,13.4,41.9,39.2,45.6
"250","Martínez, Adrián","Overall",943,170,45.5,59.7,38.2,30.4,15,36.8,23.1,14.7,35,38.2,37.6
"251","Maton, Phil","Overall",1112,178,50.4,63.9,39.2,35.5,14.5,36.1,32.1,23.4,43.8,44.9,24.2
"252","Matz, Steven","Overall",1866,316,47.8,64,43.2,31.4,17.4,39,25.3,18.4,36.9,45.9,38
"253","May, Dustin","Overall",736,135,47.3,62.8,43.5,NA,17,44.5,15.8,15.1,17.1,44.4,40
"254","May, Trevor","Overall",777,133,44.1,62.2,39.3,30.7,18.1,37.6,23.6,15.7,34.5,32.3,36.1
"255","Mayza, Tim","Overall",812,149,43.6,62.4,37.7,31.4,19.6,35,22.2,15.2,30.8,59.1,39.6
"256","McClanahan, Shane","Overall",1821,307,51.1,65.6,43.2,35.7,15.8,33.5,33.4,23.6,48.2,44.6,42.3
"257","McGough, Scott","Overall",1233,183,47.6,63.1,39.3,34.4,16.4,36.6,31.8,18.7,48.6,49.2,48.6
"258","McHugh, Collin","Overall",1018,194,47,62.6,38,32.5,16.7,32.8,25.7,15.8,39,45.4,35.6
"259","Medina, Luis","Overall",1945,324,46.1,60.4,39.6,30.2,14.9,39.4,24.5,14.2,40.3,43.8,41
"260","Megill, Tylor","Overall",2235,397,44.9,59.2,39.9,27,15.3,36.8,23.3,15.4,37.2,44.3,42.6
"261","Merryweather, Julian","Overall",1228,168,47.3,63.1,38.4,33.6,17,35.6,35.1,18,57.1,41.7,40.5
"262","Middleton, Keynan","Overall",856,124,51.6,64.3,39.1,37.6,14,36,36,24,51,56.5,31.5
"263","Mikolas, Miles","Overall",3197,674,49.7,66.5,45.9,32.6,17.7,40.7,16.7,12.2,24.8,39,43
"264","Miley, Wade","Overall",1873,368,45,62.3,38.3,31,18.1,37.1,18.8,13.6,26,47.3,31.2
"265","Miller, Bobby","Overall",2013,356,47.9,63.3,41.2,31.6,16.8,36.1,26.5,18.2,39.6,47.5,37.6
"266","Miller, Bryce","Overall",2095,385,52.7,66.1,44.7,34.6,14.7,40.8,24.1,18.7,33.7,34.5,42.1
"267","Miller, Shelby","Overall",690,104,43.3,60.9,42.6,28,19.1,38.1,27.1,20.2,38.7,39.4,38.5
"268","Milner, Hoby","Overall",1054,184,42.4,64.1,39,33.4,22.3,37.4,20.6,15.1,26.5,50,35.3
"269","Minter, A.J.","Overall",1102,166,50,63.8,39.8,34.8,15.2,38.7,31.2,18.4,48.9,35.5,36.1
"270","Moll, Sam","Overall",1025,163,44.6,63.1,42.3,30.5,19.6,41.4,22.5,15.9,32.8,52.1,35.6
"271","Montero, Rafael","Overall",1346,196,48.8,60.7,35.7,34.1,13.4,39.7,30.2,26.2,35.3,40.8,41.3
"272","Montgomery, Jordan","Overall",3380,672,48.1,63.5,38.7,34.7,16.3,33.6,24.6,15.6,36,43.8,36.8
"273","Moore, Matt","Overall",842,140,53.1,66.2,40.5,NA,14.4,39.4,28.2,19.8,39.4,35,36.4
"274","Moran, Jovani","Overall",750,109,42.1,59.5,36.4,28.3,17.6,28.2,37,26.5,51.1,43.1,27.5
"275","Moreta, Dauri","Overall",962,136,44.5,62.2,41.2,29,18.8,34.3,33.6,22.3,51.8,40.4,33.1
"276","Morgan, Eli","Overall",1200,199,51.7,65.3,39.1,NA,14.4,39.5,28.2,17.5,42.7,41.2,32.2
"277","Morton, Charlie","Overall",2842,437,42.9,59.9,35.4,32,18.2,31.4,32.2,17.2,48.2,44.2,39.1
"278","Muller, Kyle","Overall",1454,274,48.3,60.6,43.6,28.4,13.4,39.7,21,11.9,39.5,43.4,49.6
"279","Murphy, Chris","Overall",870,145,47.7,60.6,38.3,31.8,14.1,42.4,22.4,14.7,33.3,44.8,33.1
"280","Musgrove, Joe","Overall",1550,272,49.4,65.1,39.4,39.5,17.1,38.1,26,12.7,40.2,46,33.5
"281","Muñoz, Andrés","Overall",836,117,48,65.1,38.5,37.2,17.5,31.2,39.4,29,50.8,59,35.9
